jockey,raceDist,postPosition,track,surface,trackCondition,raceType,purse,claimPrice,adamSpeedInMPH,dataType,raceNum,raceDate
DAVIS DYLAN,1430,3,AQU,D,FT,S,70000,NA,36.169160380858166,train,NA,NA
CARMOUCHE K,1320,3,AQU,D,FT,S,70000,NA,36.77973028197793,train,NA,NA
CASTELLANO J J,1320,3,BAQ,D,SY,S,77000,NA,36.096256684491976,train,NA,NA
SANTANA RICARDO JR,1430,4,SAR,D,FT,C,45000,25000,36.88989784335982,train,NA,NA
TORRES JAIME A,1760,4,SAR,D,FT,C,35000,16000,35.2181569164547,train,NA,NA
TORRES JAIME A,1320,4,BEL,D,GD,C,37000,25000,37.292817679558006,train,NA,NA
FRANCO MANUEL,1320,4,AQU,D,SY,C,41000,30000,37.144036318613296,train,NA,NA
GOMEZ JOSE ANTONIO,1320,4,AQU,D,FT,C,28000,16000,36.83492496589359,train,NA,NA
DAVIS KATIE,1320,4,AQU,D,MY,C,55000,32000,36.471700661893834,train,NA,NA
CANCEL ERIC,1320,4,AQU,D,SY,CO,55000,NA,36.80479825517993,train,NA,NA
CASTELLANO J J,1430,4,AQU,D,FT,M,43000,40000,36.494073611977534,train,NA,NA
GOMEZ JOSE ANTONIO,1760,4,AQU,D,FT,M,43000,40000,34.26287237080042,train,NA,NA
RODRIGUEZ CASTRO LUIS A,1540,4,BAQ,D,FT,M,45000,40000,35.305985205110964,train,NA,NA
FRANCO MANUEL,1320,5,AQU,D,GD,A,82000,NA,35.147097110127575,train,NA,NA
ORTIZ IRAD JR,1430,5,TAM,D,FT,S,34000,NA,37.58190928947706,train,NA,NA
SAEZ LUIS,1320,6,SAR,D,FT,C,35000,16000,36.669835664810535,train,NA,NA
ZAYAS EDGARD J,1210,6,GP,D,FT,M,29000,25000,38.0359612724758,train,NA,NA
REYES LEONEL,1430,6,GP,D,FT,S,50000,NA,36.28131977176879,train,NA,NA
REYES LEONEL,1830,6,GP,D,FT,MO,40000,40000,36.22200327251614,train,NA,NA
REYES LEONEL,1760,6,GP,D,FT,S,84000,NA,35.81733160879515,train,NA,NA
REYES LEONEL,1320,6,GP,D,FT,MO,50000,50000,36.80479825517993,train,NA,NA
ZAYAS EDGARD J,1650,6,GP,T,FM,S,84000,NA,37.010637131264396,train,NA,NA
ZAYAS EDGARD J,1830,6,GP,D,FT,S,50000,NA,35.67993344945018,train,NA,NA
Other,1830,6,GP,D,FT,N,65000,NA,35.84393199446345,train,NA,NA
Other,1830,6,GP,D,FT,S,55000,NA,35.329700973872754,train,NA,NA
Other,1320,7,DEL,D,FT,A,38500,NA,36.84497816593887,train,NA,NA
TALAMO JOSEPH,1870,7,IND,T,FM,A,36000,NA,36.2937660119556,train,NA,NA
HERNANDEZ B J JR,1430,7,CD,D,FT,AO,127000,NA,35.029940119760475,train,NA,NA
LANERIE C J,1320,7,FG,D,FT,S,35000,NA,37.458379578246394,train,NA,NA
LEZCANO JOSE,1210,8,SAR,D,FT,C,50000,35000,37.017648818426565,train,NA,NA
ROSARIO JOEL,1320,8,BEL,T,FM,A,80000,NA,38.36317135549873,train,NA,NA
ORTIZ IRAD JR,1320,8,BEL,t,FM,C,41000,30000,38.41775754126352,train,NA,NA
MCCARTHY TREVOR,1320,8,BEL,D,SY,C,41000,30000,36.58040915865059,train,NA,NA
ROSARIO JOEL,1320,8,AQU,D,SY,C,41000,30000,37.292817679558006,train,NA,NA
CARMOUCHE K,1320,8,BAQ,D,FT,C,41000,30000,35.321821036106755,train,NA,NA
ROSARIO JOEL,1210,8,SAR,T,FM,M,50000,40000,39.4673895710413,train,NA,NA
GAFFALIONE TYLER,1210,8,SAR,T,FM,S,88000,NA,39.08717624763108,train,NA,NA
ROSARIO JOEL,1320,8,BEL,T,FM,S,75000,NA,39.358600583090386,train,NA,NA
ORTIZ JOSE L,1210,8,SAR,T,TF,S,85000,NA,37.335948106803436,train,NA,NA
GOMEZ JOSE ANTONIO,1210,1,MTH,T,FM,N,104000,NA,38.9948006932409,train,NA,NA
KARAMANOS H A,1210,1,CNL,t,FM,N,150000,NA,39.442231075697215,train,NA,NA
JUAREZ NIK,1210,1,MTH,T,FM,N,102000,NA,38.86010362694301,train,NA,NA
KARAMANOS H A,1100,1,PIM,T,FM,AO,67580,NA,38.88024883359254,train,NA,NA
KARAMANOS H A,1210,1,LRL,T,FM,A,72700,NA,39.34191702432046,train,NA,NA
PRAT FLAVIEN,1320,1,BAQ,t,TF,N,150000,NA,37.68318213538032,train,NA,NA
KARAMANOS H A,1100,1,PIM,T,FM,N,100000,NA,39.55696202531646,train,NA,NA
Other,1320,1,PID,D,FT,N,100000,NA,38.654259126700076,train,NA,NA
LYNCH FEARGAL,1320,1,LRL,T,FM,AO,65090,NA,38.93856359965388,train,NA,NA
CARRASCO VICTOR R,1210,1,LRL,T,FM,AO,61940,NA,39.720751083293216,train,NA,NA
PRAT FLAVIEN,1210,2,SAR,T,TF,G3,200000,NA,39.44851769206248,train,NA,NA
ROSARIO JOEL,1320,2,BEL,t,FM,G3,200000,NA,39.393055150277206,train,NA,NA
ROSARIO JOEL,1320,2,BEL,T,FM,N,150000,NA,39.35286401399213,train,NA,NA
ROSARIO JOEL,1760,2,KEE,T,TF,A,140000,NA,37.35214774849554,train,NA,NA
ROSARIO JOEL,1870,2,CD,T,FM,G2,300000,NA,36.41123274631128,train,NA,NA
SANTANA RICARDO JR,1870,2,KEE,T,TF,G3,300000,NA,37.186467042582144,train,NA,NA
GEROUX FLORENT,1430,2,KD,T,FM,N,500000,NA,38.38582677165355,train,NA,NA
SANTANA RICARDO JR,1870,2,OP,D,FT,G3,600000,NA,36.73292999135696,train,NA,NA
PEDROZA MARCELINO,1760,2,TP,D,FT,N,125000,NA,37.04084782385019,train,NA,NA
CORRALES GERARDO,1430,2,TP,D,FT,N,100000,NA,37.13814118842051,train,NA,NA
LOPEZ PASCACIO,1210,3,MTH,T,FM,N,104000,NA,39.05017355632692,train,NA,NA
JARAMILLO E,1210,3,CNL,t,FM,N,150000,NA,39.26701570680628,train,NA,NA
LOPEZ PASCACIO,1210,3,MTH,T,FM,N,102000,NA,39.013240857503156,train,NA,NA
LOPEZ PASCACIO,1100,3,PIM,T,FM,N,100000,NA,40.315355671026694,train,NA,NA
Other,1210,3,KEE,T,FM,N,250000,NA,39.33566433566433,train,NA,NA
ALVARADO JUNIOR,1100,3,GP,T,FM,N,100000,NA,39.83711048158641,train,NA,NA
LOPEZ PASCACIO,1100,3,TAM,T,FM,N,100000,NA,40.511343176089305,train,NA,NA
ALVARADO JUNIOR,1100,3,GP,T,FM,AO,87000,NA,40.687160940325505,train,NA,NA
ALVARADO JUNIOR,1100,3,GP,D,FT,AO,71000,NA,40.25764895330113,train,NA,NA
GOMEZ JOSE ANTONIO,1320,3,AQU,D,FT,A,90000,NA,37.27222528989509,train,NA,NA
LEZCANO JOSE,1210,4,SAR,T,TF,G3,200000,NA,39.44851769206248,train,NA,NA
ORTIZ JOSE L,1320,4,BEL,t,FM,G3,200000,NA,39.39880344374726,train,NA,NA
ORTIZ JOSE L,1320,4,BEL,T,FM,N,150000,NA,39.31275480489225,train,NA,NA
ORTIZ JOSE L,1320,4,AQU,t,FM,AO,88000,NA,39.74094789520164,train,NA,NA
ORTIZ JOSE L,1430,4,KD,T,FM,N,500000,NA,38.603668998284284,train,NA,NA
ORTIZ JOSE L,1210,4,SAR,T,FM,N,150000,NA,39.8614913834756,train,NA,NA
ORTIZ JOSE L,1210,4,SAR,T,FM,N,150000,NA,40.06799417192811,train,NA,NA
CARRASCO VICTOR R,1210,4,LRL,T,FM,N,100000,NA,39.79099678456591,train,NA,NA
SAEZ LUIS,1320,4,BEL,D,SY,A,92000,NA,37.53127606338616,train,NA,NA
ORTIZ JOSE L,1320,4,BEL,t,FM,G3,150000,NA,39.15881073241479,train,NA,NA
ORTIZ IRAD JR,1210,5,SAR,T,TF,G3,200000,NA,39.66981888123097,train,NA,NA
ROSARIO JOEL,1320,5,BEL,t,FM,AO,105000,NA,40.32860343539955,train,NA,NA
ROSARIO JOEL,1100,5,PIM,T,FM,AO,64900,NA,40.511343176089305,train,NA,NA
SAEZ LUIS,1320,5,KEE,D,FT,AO,120000,NA,37.463577077840995,train,NA,NA
ALENCAR WALBER,1320,5,PID,D,FT,AO,38500,NA,39.33566433566433,train,NA,NA
ALENCAR WALBER,1430,5,PID,D,FT,N,100000,NA,39.067717376786426,train,NA,NA
MORALES PABLO,1320,5,PID,D,FT,S,32000,NA,39.102099927588704,train,NA,NA
Other,1210,5,PID,D,FT,S,32000,NA,37.97177048174286,train,NA,NA
GALLARDO ANTONIO A,1210,6,CNL,t,FM,N,150000,NA,39.155196962505926,train,NA,NA
PEREZ EDGAR,1210,6,GP,D,FT,A,60000,NA,38.97024090694379,train,NA,NA
PEREZ EDGAR,1100,6,GP,T,FM,A,60000,NA,39.42526721570002,train,NA,NA
Other,1100,6,GP,T,FM,A,60000,NA,39.91484832357637,train,NA,NA
SAEZ LUIS,1100,6,GP,T,FM,AO,86000,NA,39.70354685018528,train,NA,NA
SAEZ LUIS,1100,6,GP,D,FT,AO,54000,NA,40.27206013960981,train,NA,NA
MORALES PABLO,1100,6,TAM,T,FM,AO,27500,150000,39.55696202531646,train,NA,NA
LEPAROUX JULIEN R,1100,6,GP,D,FT,AO,54000,NA,39.87947536334633,train,NA,NA
MORALES PABLO,1320,6,TAM,D,FT,AO,27000,NA,37.900056148231336,train,NA,NA
PANICI LUCA,1210,6,GP,D,FT,AO,43000,NA,38.671875,train,NA,NA
CRUZ ANGEL,1320,7,LRL,D,FT,A,71650,NA,38.854511440495045,train,NA,NA
BARBOSA JEIRON,1320,7,MTH,D,FT,N,100000,NA,37.91069924178601,train,NA,NA
CRUZ ANGEL,1320,7,LRL,D,FT,AO,62620,NA,38.7875305272231,train,NA,NA
LOPEZ PASCACIO,1210,7,MTH,D,FT,C,46000,80000,38.9948006932409,train,NA,NA
FRANCO MANUEL,1760,7,AQU,D,FT,AO,84000,62500,35.22160258291753,train,NA,NA
PENNINGTON F,1540,7,AQU,D,FT,AO,88000,80000,35.30994283152114,train,NA,NA
DAVIS DYLAN,1540,7,AQU,D,FT,N,100000,NA,36.02058319039451,train,NA,NA
ORTIZ JOSE L,1760,7,AQU,D,SY,G3,200000,NA,35.64709377166056,train,NA,NA
ORTIZ JOSE L,1540,7,AQU,D,GD,AO,100000,NA,36.876609693280265,train,NA,NA
ORTIZ JOSE L,1760,7,BAQ,D,FT,AO,110000,NA,36.00720144028805,train,NA,NA
ZAYAS EDGARD J,1320,8,PRM,D,FT,N,100000,NA,38.16254416961131,train,NA,NA
ZAYAS EDGARD J,1430,8,GP,D,FT,A,60000,NA,38.47165592529265,train,NA,NA
ZAYAS EDGARD J,1320,8,GP,D,FT,AO,87000,62500,39.017341040462426,train,NA,NA
ZAYAS EDGARD J,1320,8,GP,D,FT,AO,87000,62500,37.809830555944544,train,NA,NA
ZAYAS EDGARD J,1540,8,GP,D,FT,AO,72000,62500,37.65690376569037,train,NA,NA
REYES LEONEL,1320,8,GP,D,FT,AO,51000,25000,38.67086794614724,train,NA,NA
Other,1210,8,LRL,D,FT,AO,67480,NA,37.11757648470306,train,NA,NA
PEREZ XAVIER,1540,8,LRL,D,SY,AO,61320,NA,36.593866171003725,train,NA,NA
PEREZ XAVIER,880,8,TIM,D,FT,AO,53560,NA,38.96947391210218,train,NA,NA
CRUZ ANGEL,1320,8,PIM,D,FT,N,100000,NA,38.211151995471276,train,NA,NA
MCCARTHY TREVOR,1870,1,SAR,T,FM,C,60000,25000,37.48162665360117,train,NA,NA
DAVILA J R JR,1320,1,FL,D,FT,A,26700,NA,36.33916554508749,train,NA,NA
OLVER MADISON,1980,1,AQU,D,FT,AO,74000,45000,34.03647365324817,train,NA,NA
FRANCO MANUEL,1540,1,AQU,D,GD,C,46000,25000,36.687631027253666,train,NA,NA
LEZCANO JOSE,1870,1,AQU,t,FM,AO,74000,45000,37.17201166180758,train,NA,NA
ORTIZ JOSE L,1870,1,SAR,t,FM,N,150000,NA,34.78537650054566,train,NA,NA
ROSARIO JOEL,1980,1,BEL,t,FM,AO,94000,NA,36.62838021163064,train,NA,NA
FRANCO MANUEL,2200,1,BEL,t,FM,AO,94000,NA,36.97009530069011,train,NA,NA
SAEZ LUIS,1870,1,GP,T,FM,AO,51000,NA,38.13559322033898,train,NA,NA
VELAZQUEZ J R,1870,1,AQU,T,TF,A,82000,NA,36.44245426829268,train,NA,NA
ALVARADO JUNIOR,2420,2,SAR,t,FM,AO,156000,NA,34.26554063408556,train,NA,NA
LEZCANO JOSE,1540,2,BEL,T,FM,C,70000,NA,38.745387453874535,train,NA,NA
LEZCANO JOSE,1870,2,SAR,T,FM,C,72000,40000,37.692156089869925,train,NA,NA
LEZCANO JOSE,1760,2,BEL,T,FM,AO,94000,NA,38.58107383988854,train,NA,NA
LEZCANO JOSE,1760,2,BEL,T,FM,A,92000,NA,37.914691943127956,train,NA,NA
LEZCANO JOSE,1870,2,AQU,T,FM,R,55000,NA,37.536800785083415,train,NA,NA
DAVIS DYLAN,1760,2,AQU,D,SY,R,55000,NA,35.650623885918,train,NA,NA
DAVIS DYLAN,1980,2,AQU,D,FT,R,55000,NA,35.57624736472241,train,NA,NA
CASTELLANO J J,1870,2,AQU,t,FM,A,82000,NA,37.58105718215759,train,NA,NA
LEZCANO JOSE,1870,2,AQU,T,FM,R,55000,NA,37.36811254396249,train,NA,NA
TORRES JAIME A,1540,3,BEL,T,FM,C,70000,40000,38.593481989708394,train,NA,NA
MORALES PABLO,1760,3,TAM,T,FM,C,19600,25000,37.546933667083856,train,NA,NA
MORALES PABLO,1980,3,TAM,T,FM,AO,28000,NA,36.46349149185198,train,NA,NA
CAMACHO SAMY,1760,3,TAM,T,FM,AO,28000,NA,37.16704521990501,train,NA,NA
VELAZQUEZ J R,1760,3,BAQ,T,TF,AO,110000,NA,37.1900826446281,train,NA,NA
CASTELLANO J J,1870,3,AQU,T,TF,N,150000,NA,37.39734063355495,train,NA,NA
CASTELLANO J J,1980,3,BEL,t,FM,G2,400000,NA,36.93907333090113,train,NA,NA
SAEZ LUIS,1760,3,BEL,T,TF,N,100000,NA,36.828644501278774,train,NA,NA
SAEZ LUIS,1760,3,BEL,T,YL,AO,92000,NA,37.84693019343987,train,NA,NA
TORRES JAIME A,1870,4,SAR,T,FM,C,60000,25000,37.54785510945323,train,NA,NA
LEZCANO JOSE,1980,4,BEL,t,FM,C,55000,25000,36.509510502118445,train,NA,NA
ORTIZ IRAD JR,1320,4,BEL,T,FM,C,55000,25000,38.804254096004605,train,NA,NA
FRANCO MANUEL,1320,4,AQU,t,TF,AO,80000,45000,39.0625,train,NA,NA
PRAT FLAVIEN,1320,4,BAQ,t,FM,AO,90000,45000,38.65979381443299,train,NA,NA
LEZCANO JOSE,1760,4,BAQ,T,FM,AO,90000,45000,36.83618131587025,train,NA,NA
ALVARADO JUNIOR,1320,4,BAQ,t,FM,A,105000,NA,39.056849414147266,train,NA,NA
DAVIS DYLAN,1540,4,BEL,T,TF,AO,85000,45000,38.58402743753063,train,NA,NA
LEPAROUX JULIEN R,1760,4,GP,T,FM,AO,61000,NA,37.34439834024896,train,NA,NA
DIAZ HECTOR RAFAEL JR,1870,4,BEL,T,FM,N,200000,NA,37.024489400832444,train,NA,NA
ROSARIO JOEL,1870,5,SAR,T,FM,C,60000,25000,37.55891594658287,train,NA,NA
CASTELLANO J J,1980,5,BEL,t,FM,C,55000,25000,36.7580323107642,train,NA,NA
HERNANDEZ MORENO OMAR,1870,5,BEL,D,SY,C,62000,32000,36.07469584079977,train,NA,NA
HERNANDEZ MORENO OMAR,1320,5,BEL,T,FM,C,55000,25000,39.0625,train,NA,NA
ORTIZ IRAD JR,1760,5,BEL,T,FM,C,45000,35000,37.76355816636946,train,NA,NA
LEZCANO JOSE,1870,5,BEL,T,FM,C,45000,35000,37.677304964539005,train,NA,NA
PRAT FLAVIEN,1980,5,KEE,T,TF,A,110000,NA,36.31309961445351,train,NA,NA
CASTELLANO J J,1760,5,GP,T,FM,R,37000,NA,37.255510710959335,train,NA,NA
LANERIE C J,2640,5,GP,D,FT,AO,61000,NA,35.44004725339634,train,NA,NA
VELAZQUEZ J R,1870,5,GP,D,FT,R,37000,NA,36.892361111111114,train,NA,NA
GEROUX FLORENT,1870,6,SAR,T,FM,C,60000,25000,37.426614481409,train,NA,NA
GEROUX FLORENT,1980,6,CD,T,FM,AO,141000,NA,37.111701640245585,train,NA,NA
RUSSELL SHELDON,2090,6,LRL,D,FT,N,100000,NA,35.33349863625093,train,NA,NA
SUAREZ ANGEL,1980,6,DEL,T,FM,G3,200000,NA,37.132116989089575,train,NA,NA
ORTIZ IRAD JR,1760,6,IND,T,TF,N,150000,NA,36.600244001626685,train,NA,NA
ORTIZ IRAD JR,1980,6,KEE,T,FM,A,120000,NA,37.13892709766163,train,NA,NA
FRANCO MANUEL,1870,6,TP,D,FT,N,200000,NA,36.715300441543484,train,NA,NA
HERNANDEZ COLBY J,1870,6,FG,T,FM,N,75000,NA,35.60789424688139,train,NA,NA
HERNANDEZ COLBY J,1870,6,FG,D,FT,AO,46000,NA,36.0407047960049,train,NA,NA
HERNANDEZ B J JR,1870,6,FG,T,FM,AO,41000,NA,35.79449747332959,train,NA,NA
FRANCO MANUEL,1870,7,SAR,T,FM,C,60000,25000,37.41197183098591,train,NA,NA
PEREZ EDGAR,1830,7,GP,D,FT,AO,51000,25000,36.96969696969697,train,NA,NA
LOPEZ PASCACIO,1870,7,GP,D,FT,R,39000,NA,37.121506211180126,train,NA,NA
LOPEZ PASCACIO,1870,7,GP,D,FT,R,39000,NA,37.298878595806926,train,NA,NA
ORTIZ IRAD JR,1870,7,GP,T,FM,C,36000,35000,37.5183913683178,train,NA,NA
PEREZ EDGAR,1830,7,GP,D,FT,C,33000,35000,37.79464679101189,train,NA,NA
PEREZ EDGAR,1210,7,GP,D,FT,CO,31000,32000,39.26078680203045,train,NA,NA
CAMACHO SAMUEL JR,1100,7,GP,D,FT,CO,31000,32000,40.21447721179624,train,NA,NA
CAMACHO SAMUEL JR,1210,7,GP,D,FT,CO,31000,32000,38.71421867667762,train,NA,NA
Other,1540,7,WO,D,FT,AO,108700,NA,37.68844221105528,train,NA,NA
ORTIZ JOSE L,1760,8,SAR,t,FM,C,55000,50000,37.71213073538655,train,NA,NA
ORTIZ JOSE L,1540,8,BEL,T,FM,A,95000,NA,37.84693019343987,train,NA,NA
ORTIZ JOSE L,1870,8,GP,T,FM,AO,86000,NA,36.65548634403449,train,NA,NA
CAMACHO SAMY,1870,8,TAM,T,FM,S,27000,NA,37.13231725075235,train,NA,NA
LEZCANO JOSE,1760,8,AQU,T,FM,S,85000,NA,37.731893931453726,train,NA,NA
LEZCANO JOSE,1870,8,BAQ,T,TF,S,95000,NA,36.6695427092321,train,NA,NA
LEZCANO JOSE,1760,8,BAQ,T,FM,S,95000,NA,37.41814780168382,train,NA,NA
REYES LEONEL,1830,8,GP,D,FT,S,60000,NA,36.92229057192561,train,NA,NA
ORTIZ IRAD JR,1760,8,AQU,T,FM,S,80000,NA,37.03322703425574,train,NA,NA
LEZCANO JOSE,1870,8,BEL,t,FM,S,90000,NA,36.77177465871948,train,NA,NA
GUTIERREZ REYLU,1830,9,FL,D,FT,AO,26000,NA,35.83706862787763,train,NA,NA
WORRIE ANDRE SHIVNARINE,1830,9,FL,D,FT,AO,26000,NA,35.49385376618451,train,NA,NA
HERNANDEZ ANDY,1830,9,PRX,D,FT,C,38000,40000,34.563082347015865,train,NA,NA
TORRES JAIME A,1830,9,PRX,D,FT,C,38000,40000,33.252037116299356,train,NA,NA
GOMEZ JOSE ANTONIO,1760,9,AQU,D,FT,C,60000,40000,33.67948358125176,train,NA,NA
DAVIS DYLAN,1540,9,AQU,D,MY,R,33000,NA,36.85934940322958,train,NA,NA
LOPEZ PASCACIO,1760,9,PRX,D,SY,CO,32000,NA,35.64356435643565,train,NA,NA
DAVILA J R JR,1830,9,FL,D,GD,AO,26000,NA,36.1345865255509,train,NA,NA
GOMEZ JOSE ANTONIO,1760,9,PRX,D,FT,AO,47000,35000,36.858810279512646,train,NA,NA
LOPEZ PASCACIO,1870,9,MTH,D,FT,AO,60000,NA,37.03524399690163,train,NA,NA
GAFFALIONE TYLER,2200,10,SAR,D,FT,R,50000,NA,34.31970713849908,train,NA,NA
SANTANA RICARDO JR,1320,10,SAR,D,FT,C,60000,25000,37.44279572874775,train,NA,NA
LANERIE C J,1760,10,ELP,D,FT,R,68000,NA,37.2400951691321,train,NA,NA
LANERIE C J,1870,10,CD,D,FT,R,66000,NA,36.62389888931444,train,NA,NA
LANERIE C J,1870,10,CD,D,FT,R,54000,NA,36.63442199023082,train,NA,NA
LEON SONNY,1540,10,GP,D,FT,C,28000,20000,37.576046761302635,train,NA,NA
LEON SONNY,1210,10,GP,D,FT,C,28000,20000,38.805268109125116,train,NA,NA
LEON SONNY,1760,10,GP,D,FT,C,36000,35000,36.27569528415962,train,NA,NA
PEREZ EDGAR,1870,10,GP,T,TF,CO,42000,NA,36.892361111111114,train,NA,NA
BESCHIZZA ADAM,1760,10,KD,T,FM,R,70000,NA,37.151702786377705,train,NA,NA
SAEZ LUIS,1980,11,SAR,D,FT,C,60000,25000,36.048064085447265,train,NA,NA
ORTIZ IRAD JR,1870,11,BEL,D,FT,C,42000,16000,36.46677471636953,train,NA,NA
ORTIZ JOSE L,1870,11,BEL,D,MY,C,28000,10000,36.06449179709599,train,NA,NA
MCCARTHY TREVOR,1980,11,AQU,D,FT,C,28000,10000,35.1990265948201,train,NA,NA
TORRES JAIME A,1760,11,AQU,D,FT,C,39000,16000,36.507453605111046,train,NA,NA
LEZCANO JOSE,1760,11,AQU,D,FT,C,28000,10000,35.910224438902745,train,NA,NA
HUAYAS GHERSON (JASON),1760,11,AQU,D,MY,C,44000,20000,36.17726861621947,train,NA,NA
FRANCO MANUEL,1760,11,AQU,D,FT,AO,95000,62500,36.26838605682047,train,NA,NA
LEZCANO JOSE,1980,11,BAQ,D,FT,C,70000,40000,35.73003970004411,train,NA,NA
ORTIZ JOSE L,1980,11,SAR,D,FT,C,72000,40000,36.04485582057672,train,NA,NA
GUTIERREZ REYLU,1980,12,SAR,D,FT,C,60000,25000,35.733192165166756,train,NA,NA
PEREZ L E,1830,12,FL,D,SY,A,24000,NA,35.23657929193089,train,NA,NA
PEREZ L E,1830,12,FL,D,GD,A,26700,NA,35.58834206295701,train,NA,NA
MARTINEZ JOEY R,1760,12,BEL,D,FT,C,55000,25000,36.17363344051447,train,NA,NA
HUAYAS GHERSON (JASON),1760,12,BEL,D,FT,A,80000,NA,36.140949703844996,train,NA,NA
HERNANDEZ MORENO OMAR,1980,12,AQU,D,FT,AO,74000,NA,34.98013473829676,train,NA,NA
HERNANDEZ MORENO OMAR,2420,12,AQU,D,GD,R,75000,NA,34.59119496855347,train,NA,NA
HERNANDEZ MORENO OMAR,1760,12,AQU,D,FT,A,72000,NA,35.488958990536275,train,NA,NA
HERNANDEZ MORENO OMAR,1760,12,AQU,D,FT,A,72000,NA,35.33222102267151,train,NA,NA
HERNANDEZ MORENO OMAR,1540,12,AQU,D,FT,C,37000,25000,36.070079010649266,train,NA,NA
PRAT FLAVIEN,1980,13,SAR,D,FT,C,52000,20000,36.048064085447265,train,NA,NA
PRAT FLAVIEN,1870,13,BEL,D,FT,C,62000,32000,36.7047308319739,train,NA,NA
FRANCO MANUEL,1760,13,BEL,D,FT,C,55000,25000,36.663611365719525,train,NA,NA
FRANCO MANUEL,1760,13,AQU,D,FT,A,82000,NA,36.65241295051924,train,NA,NA
FRANCO MANUEL,1760,13,AQU,D,GD,R,60000,NA,36.097463150506364,train,NA,NA
CANCEL ERIC,1540,13,AQU,D,FT,C,44000,20000,36.85503685503685,train,NA,NA
OLVER MADISON,1760,13,AQU,D,FT,C,28000,10000,36.213660597525404,train,NA,NA
ALVARADO JUNIOR,1760,13,BAQ,D,FT,C,62000,32000,36.79100664282065,train,NA,NA
ORTIZ IRAD JR,1760,13,BAQ,D,FT,C,60000,25000,36.68976763147166,train,NA,NA
ROSARIO JOEL,1980,13,SAR,D,FT,C,52000,20000,35.85974853904728,train,NA,NA
ORTIZ JOSE L,1540,14,SAR,D,FT,AO,156000,NA,36.315425409269075,train,NA,NA
ORTIZ JOSE L,1540,14,BEL,D,SY,AO,100000,NA,37.428707224334595,train,NA,NA
TOLEDO JEVIAN,1320,14,LRL,D,FT,AO,60640,NA,37.76223776223776,train,NA,NA
TOLEDO JEVIAN,1210,14,LRL,D,FT,AO,61190,NA,38.288985148514854,train,NA,NA
TOLEDO JEVIAN,1320,14,LRL,D,FT,A,54300,NA,37.04211826039237,train,NA,NA
TOLEDO JEVIAN,1540,14,LRL,D,FT,N,100000,NA,35.98355037697053,train,NA,NA
TOLEDO JEVIAN,1320,14,PIM,D,FT,S,47380,NA,38.15715093273035,train,NA,NA
SAEZ LUIS,1540,1,SAR,D,FT,C,80000,50000,37.71551724137931,train,NA,NA
MARTINEZ JOEY R,1760,1,BEL,D,FT,G3,200000,NA,36.919290329197004,train,NA,NA
BARBOSA JEIRON,1320,1,PIM,D,FT,G3,200000,NA,38.43416370106762,train,NA,NA
BARBOSA JEIRON,1540,1,AQU,D,FT,G3,200000,NA,36.407766990291265,train,NA,NA
BARBOSA JEIRON,1320,1,LRL,D,FT,AO,63550,NA,38.34138028969043,train,NA,NA
SILVERA RUBEN,1430,1,PRX,D,FT,N,75000,NA,36.62201076749718,train,NA,NA
GOMEZ JOSE ANTONIO,1980,1,AQU,D,FT,G3,250000,NA,34.04505716207128,train,NA,NA
FELIX J E,1430,1,TP,D,FT,N,125000,NA,36.70012547051442,train,NA,NA
BARBOSA JEIRON,1210,1,LRL,D,FT,AO,54810,NA,38.841807909604526,train,NA,NA
GOMEZ JOSE ANTONIO,1980,1,AQU,D,SY,G2,250000,NA,34.95296452921378,train,NA,NA
SANTANA RICARDO JR,1540,2,SAR,D,FT,C,80000,50000,37.55364806866953,train,NA,NA
TORRES JAIME A,1870,2,BEL,D,SY,R,65000,NA,36.59936848148502,train,NA,NA
TORRES JAIME A,1760,2,BEL,D,FT,AO,95000,NA,36.715961244263134,train,NA,NA
FRANCO MANUEL,1540,2,AQU,D,SY,C,55000,32000,36.799065420560744,train,NA,NA
TORRES JAIME A,1760,2,AQU,D,FT,M,32000,20000,36.47785996554869,train,NA,NA
MCCARTHY TREVOR,1760,2,AQU,D,FT,M,32000,20000,36.272040302267,train,NA,NA
DAVIS DYLAN,1320,2,AQU,D,FT,M,32000,20000,35.587188612099645,train,NA,NA
DAVIS DYLAN,1540,2,AQU,D,SY,M,32000,20000,35.97122302158274,train,NA,NA
FRANCO MANUEL,1430,2,AQU,D,FT,M,45000,40000,35.955746773202215,train,NA,NA
FRANCO MANUEL,1320,2,AQU,D,FT,M,38000,30000,36.46185010128291,train,NA,NA
DAVIS JACQUELINE A,1760,3,BEL,D,FT,G3,200000,NA,36.919290329197004,train,NA,NA
DAVIS JACQUELINE A,1760,3,BEL,D,FT,AO,95000,NA,36.813580120666735,train,NA,NA
DAVIS JACQUELINE A,1540,3,AQU,D,FT,S,80000,NA,36.61513425549227,train,NA,NA
DAVIS JACQUELINE A,1980,3,AQU,D,FT,S,80000,NA,34.45635528330781,train,NA,NA
DAVIS JACQUELINE A,1760,3,AQU,D,FT,S,80000,NA,35.49595740485111,train,NA,NA
DAVIS JACQUELINE A,1430,3,AQU,D,FT,M,45000,40000,36.39870582379294,train,NA,NA
ORTIZ IRAD JR,1540,4,SAR,D,FT,C,80000,50000,37.48661192431274,train,NA,NA
