horseName,raceDate,raceNum,horseAgeInDays,jockey,trainer,weight,raceDist,postPosition,track,surface,trackCondition,raceType,purse,finishPosition,adamSpeedInMPH,dataType,adamSpeedInMPHLag1,jockeyLag1,oddsLag1,weightLag1,raceDistLag1,surfaceLag1,purseLag1,raceTypeLag1,trackConditionLag1,finishPositionLag1
MONEY MULTIPLIER,2016-11-05T00:00:00Z,NA,1665,VELAZQUEZ J R,BROWN CHAD C,126,2640,9,SA,T,FM,G1,4000000,6,37.494792389945836,train,37.53127606338616,CASTELLANO J J,300,116,1980,T,200000,G2,FM,300
MONEY MULTIPLIER,2016-10-01T00:00:00Z,NA,1630,VELAZQUEZ J R,BROWN CHAD C,126,2640,3,BEL,T,YL,G1,500000,4,35.99760015998934,train,37.494792389945836,VELAZQUEZ J R,300,126,2640,T,4000000,G1,FM,300
MONEY MULTIPLIER,2016-08-27T00:00:00Z,NA,1595,ORTIZ IRAD JR,BROWN CHAD C,116,2640,2,SAR,t,FM,G1,1000000,2,37.57828810020877,train,35.99760015998934,VELAZQUEZ J R,300,126,2640,T,500000,G1,YL,300
MONEY MULTIPLIER,2016-08-05T00:00:00Z,NA,1573,CASTELLANO J J,BROWN CHAD C,122,2420,7,SAR,t,FM,AO,90000,1,37.178909418657064,train,37.57828810020877,ORTIZ IRAD JR,300,116,2640,t,1000000,G1,FM,300
MONEY SUPPLY,2023-08-20T00:00:00Z,NA,1647,PRAT FLAVIEN,BROWN CHAD C,123,1760,5,SAR,D,FT,C,50000,1,36.8625844767561,train,0,Other,300,0,3000,Other,0,Other,Other,300
MONEY SUPPLY,2023-04-01T00:00:00Z,NA,1506,FRANCO MANUEL,BROWN CHAD C,122,1540,8,AQU,D,MY,A,82000,8,37.14622641509435,train,36.8625844767561,PRAT FLAVIEN,300,123,1760,D,50000,C,FT,300
MONEY SUPPLY,2023-01-14T00:00:00Z,NA,1429,FRANCO MANUEL,BROWN CHAD C,122,1760,2,AQU,D,GD,A,82000,5,35.82802547770701,train,37.14622641509435,FRANCO MANUEL,300,122,1540,D,82000,A,MY,300
MONEY SUPPLY,2022-12-18T00:00:00Z,NA,1402,FRANCO MANUEL,BROWN CHAD C,118,1760,4,AQU,D,GD,A,90000,3,35.95326076101069,train,35.82802547770701,FRANCO MANUEL,300,122,1760,D,82000,A,GD,300
MONEY SUPPLY,2022-10-29T00:00:00Z,NA,1352,PRAT FLAVIEN,BROWN CHAD C,118,1760,6,BAQ,D,FT,A,105000,2,36.91171947093202,train,35.95326076101069,FRANCO MANUEL,300,118,1760,D,90000,A,GD,300
MONEY SUPPLY,2022-08-06T00:00:00Z,NA,1268,PRAT FLAVIEN,BROWN CHAD C,120,1540,6,SAR,D,GD,A,115000,4,37.33554581012208,train,36.91171947093202,PRAT FLAVIEN,300,118,1760,D,105000,A,FT,300
MONEY SUPPLY,2022-06-19T00:00:00Z,NA,1220,COHEN DAVID,BROWN CHAD C,119,1540,7,CD,D,FT,AO,127000,5,37.84693019343987,train,37.33554581012208,PRAT FLAVIEN,300,120,1540,D,115000,A,GD,300
MONEY SUPPLY,2022-05-07T00:00:00Z,NA,1177,PRAT FLAVIEN,BROWN CHAD C,118,1870,9,CD,D,FT,AO,127000,3,37.12510919149762,train,37.84693019343987,COHEN DAVID,300,119,1540,D,127000,AO,FT,300
MONEY SUPPLY,2022-04-08T00:00:00Z,NA,1148,ORTIZ JOSE L,BROWN CHAD C,118,1540,2,KEE,D,WF,N,400000,5,37.353255069370334,train,37.12510919149762,PRAT FLAVIEN,300,118,1870,D,127000,AO,FT,300
MONEY SUPPLY,2022-02-12T00:00:00Z,NA,1093,ORTIZ JOSE L,BROWN CHAD C,120,1320,5,TAM,D,FT,S,34000,1,38.73188925548702,train,37.353255069370334,ORTIZ JOSE L,300,118,1540,D,400000,N,WF,300
MONGOLIAN PANTHER,2023-08-30T00:00:00Z,4,2632,CASTILLO ISAAC,JACOBSON DAVID,122,1430,8,SAR,D,MY,A,149500,NA,999,test,0,Other,300,0,3000,Other,0,Other,Other,300
MONGOLIAN PANTHER,2023-08-16T00:00:00Z,NA,2618,SANTANA RICARDO JR,JACOBSON DAVID,122,1320,4,SAR,D,FT,A,149500,3,38.17873303167421,train,999,CASTILLO ISAAC,300,122,1430,D,149500,A,MY,300
MONGOLIAN PANTHER,2023-07-12T00:00:00Z,NA,2583,WORRIE ANDRE SHIVNARINE,JACOBSON DAVID,122,1210,3,FL,D,FT,A,26700,3,37.369772006643515,train,38.17873303167421,SANTANA RICARDO JR,300,122,1320,D,149500,A,FT,300
MONGOLIAN PANTHER,2023-05-06T00:00:00Z,NA,2516,FRANKO-ANGELES GEOVANNI,BAROCIO LIBRADO,122,1320,5,SA,T,TF,R,40000,3,38.72078015201491,train,37.369772006643515,WORRIE ANDRE SHIVNARINE,300,122,1210,D,26700,A,FT,300
MONGOLIAN PANTHER,2023-04-02T00:00:00Z,NA,2482,FRANKO-ANGELES GEOVANNI,BAROCIO LIBRADO,122,1760,4,SA,D,FT,R,42000,2,36.794766966475876,train,38.72078015201491,FRANKO-ANGELES GEOVANNI,300,122,1320,T,40000,R,TF,300
MONGOLIAN PANTHER,2023-03-18T00:00:00Z,NA,2467,FRANKO-ANGELES GEOVANNI,BAROCIO LIBRADO,122,1760,3,SA,D,FT,AO,72000,5,36.65987780040734,train,36.794766966475876,FRANKO-ANGELES GEOVANNI,300,122,1760,D,42000,R,FT,300
MONGOLIAN PANTHER,2023-02-17T00:00:00Z,NA,2438,FRANKO-ANGELES GEOVANNI,BAROCIO LIBRADO,122,1430,1,SA,T,FM,C,43000,2,38.07602186930487,train,36.65987780040734,FRANKO-ANGELES GEOVANNI,300,122,1760,D,72000,AO,FT,300
MONGOLIAN PANTHER,2022-11-27T00:00:00Z,NA,2356,CEDILLO ABEL,BAROCIO LIBRADO,122,1320,4,DMR,D,FT,AO,72000,6,37.94799718903724,train,38.07602186930487,FRANKO-ANGELES GEOVANNI,300,122,1430,T,43000,C,FM,300
MONGOLIAN PANTHER,2022-10-22T00:00:00Z,NA,2320,CEDILLO ABEL,Other,122,1210,3,SA,D,FT,C,36000,1,38.0359612724758,train,37.94799718903724,CEDILLO ABEL,300,122,1320,D,72000,AO,FT,300
MONGOLIAN PANTHER,2022-06-25T00:00:00Z,NA,2201,Other,Other,122,1320,1,LRC,D,FT,AO,53000,6,38.265306122448976,train,38.0359612724758,CEDILLO ABEL,300,122,1210,D,36000,C,FT,300
MONGOLIAN PANTHER,2022-06-05T00:00:00Z,NA,2181,GUTIERREZ MARIO,Other,126,1430,5,SA,D,FT,AO,69000,4,37.88369382204378,train,38.265306122448976,Other,300,122,1320,D,53000,AO,FT,300
MONTE CRISTA,2018-04-28T00:00:00Z,NA,1109,PIMENTEL J,TROMBETTA MICHAEL J,119,1870,9,LRL,T,TF,S,40000,1,35.74098299383293,train,0,Other,300,0,3000,Other,0,Other,Other,300
MONTE CRISTA,2018-03-24T00:00:00Z,NA,1074,PIMENTEL J,TROMBETTA MICHAEL J,122,1320,6,LRL,D,FT,M,33000,7,37.16448726772195,train,35.74098299383293,PIMENTEL J,300,119,1870,T,40000,S,TF,300
MONTEBELLO,2022-10-30T00:00:00Z,NA,1325,ORTIZ IRAD JR,PLETCHER TODD A,118,1980,1,BAQ,D,FT,N,250000,7,31.767197427249197,train,0,Other,300,0,3000,Other,0,Other,Other,300
MONTEBELLO,2022-09-24T00:00:00Z,NA,1289,CANCEL ERIC,PLETCHER TODD A,120,1760,7,BAQ,D,FT,AO,90000,6,36.485253876558225,train,31.767197427249197,ORTIZ IRAD JR,300,118,1980,D,250000,N,FT,300
MONTEBELLO,2022-08-26T00:00:00Z,NA,1260,VELAZQUEZ J R,PLETCHER TODD A,120,1980,2,SAR,D,SY,N,250000,3,36.18332886625569,train,36.485253876558225,CANCEL ERIC,300,120,1760,D,90000,AO,FT,300
MONTEBELLO,2022-06-30T00:00:00Z,NA,1203,VELAZQUEZ J R,TERRANOVA JOHN P II,118,1870,4,BEL,D,FT,A,80000,1,36.711776562050105,train,36.18332886625569,VELAZQUEZ J R,300,120,1980,D,250000,N,SY,300
MONTEBELLO,2022-05-12T00:00:00Z,NA,1154,PRAT FLAVIEN,TERRANOVA JOHN P II,120,1540,7,BEL,D,FT,A,80000,5,36.96315418915748,train,36.711776562050105,VELAZQUEZ J R,300,118,1870,D,80000,A,FT,300
MONTEBELLO,2021-09-18T00:00:00Z,NA,918,CEDILLO ABEL,BAFFERT BOB,122,1430,2,LRC,D,FT,N,75000,2,38.25029423303256,train,36.96315418915748,PRAT FLAVIEN,300,120,1540,D,80000,A,FT,300
MONTEBELLO,2021-08-27T00:00:00Z,NA,896,VELAZQUEZ J R,BAFFERT BOB,122,1430,5,SAR,D,FT,N,200000,2,37.265893744426045,train,38.25029423303256,CEDILLO ABEL,300,122,1430,D,75000,N,FT,300
MONTEBELLO,2021-08-07T00:00:00Z,NA,876,CEDILLO ABEL,BAFFERT BOB,120,1320,1,DMR,D,FT,S,70000,1,37.57305872529919,train,37.265893744426045,VELAZQUEZ J R,300,122,1430,D,200000,N,FT,300
MOONLIGHT,2023-07-29T00:00:00Z,NA,866,ORTIZ IRAD JR,PLETCHER TODD A,119,1870,7,SAR,t,FM,S,136500,2,36.62389888931444,train,0,Other,300,0,3000,Other,0,Other,Other,300
MOTIVO,2023-07-21T00:00:00Z,NA,1223,ROSARIO JOEL,DUTROW RICHARD E,119,1540,3,SAR,D,FT,S,136500,10,36.885245901639344,train,0,Other,300,0,3000,Other,0,Other,Other,300
MOTIVO,2023-05-25T00:00:00Z,NA,1166,GONZALEZ EDWIN,Other,118,1760,2,GP,D,MY,S,50000,5,35.11167463181508,train,36.885245901639344,ROSARIO JOEL,300,119,1540,D,136500,S,FT,300
MOTIVO,2023-04-30T00:00:00Z,NA,1141,Other,Other,113,1430,6,TAM,D,FT,S,32000,2,37.09575142675967,train,35.11167463181508,GONZALEZ EDWIN,300,118,1760,D,50000,S,MY,300
MOVIE MOXY,2023-06-24T00:00:00Z,NA,2292,ORTIZ JOSE L,RICE LINDA,120,1760,4,BEL,D,FT,AO,105000,1,37.47657713928795,train,0,Other,300,0,3000,Other,0,Other,Other,300
MOVIE MOXY,2023-06-16T00:00:00Z,NA,2284,ORTIZ JOSE L,RICE LINDA,120,1540,3,BEL,D,FT,AO,105000,4,37.05010585744531,train,37.47657713928795,ORTIZ JOSE L,300,120,1760,D,105000,AO,FT,300
MOVIE MOXY,2023-05-26T00:00:00Z,NA,2263,ORTIZ JOSE L,RICE LINDA,122,1760,4,BEL,D,FT,AO,100000,1,37.00657894736842,train,37.05010585744531,ORTIZ JOSE L,300,120,1540,D,105000,AO,FT,300
MOVIE MOXY,2023-04-16T00:00:00Z,NA,2223,DAVIS DYLAN,RICE LINDA,118,1540,2,AQU,D,FT,AO,84000,4,36.14043139054613,train,37.00657894736842,ORTIZ JOSE L,300,122,1760,D,100000,AO,FT,300
MOVIE MOXY,2023-03-25T00:00:00Z,NA,2201,LEZCANO JOSE,RICE LINDA,118,1760,3,AQU,D,GD,R,75000,2,35.650623885918,train,36.14043139054613,DAVIS DYLAN,300,118,1540,D,84000,AO,FT,300
MOVIE MOXY,2023-03-17T00:00:00Z,NA,2193,HUAYAS GHERSON (JASON),RICE LINDA,111,1760,2,AQU,D,FT,AO,84000,3,36.345280161534575,train,35.650623885918,LEZCANO JOSE,300,118,1760,D,75000,R,GD,300
MOVIE MOXY,2023-02-10T00:00:00Z,NA,2158,LEZCANO JOSE,RICE LINDA,118,1760,3,AQU,D,FT,R,47000,1,35.15968356284794,train,36.345280161534575,HUAYAS GHERSON (JASON),300,111,1760,D,84000,AO,FT,300
MOVIE MOXY,2023-01-29T00:00:00Z,NA,2146,FRANCO MANUEL,WEAVER GEORGE,120,1540,6,AQU,D,FT,C,37000,2,35.64558107955188,train,35.15968356284794,LEZCANO JOSE,300,118,1760,D,47000,R,FT,300
MOVIE MOXY,2022-12-30T00:00:00Z,NA,2116,LOPEZ PASCACIO,WEAVER GEORGE,120,1430,3,LRL,D,FT,N,100000,6,36.008863720300376,train,35.64558107955188,FRANCO MANUEL,300,120,1540,D,37000,C,FT,300
MOVIE MOXY,2022-12-04T00:00:00Z,NA,2090,LYNCH FEARGAL,WEAVER GEORGE,123,1540,3,LRL,D,GD,AO,65290,6,36.90685413005272,train,36.008863720300376,LOPEZ PASCACIO,300,120,1430,D,100000,N,FT,300
MR BOB,2023-02-04T00:00:00Z,NA,1085,ROSARIO JOEL,FALCONE ROBERT N JR,118,1870,5,GP,D,FT,G3,250000,8,35.47908357295242,train,0,Other,300,0,3000,Other,0,Other,Other,300
MR BOB,2023-01-01T00:00:00Z,NA,1051,ORTIZ IRAD JR,FALCONE ROBERT N JR,118,1760,8,GP,D,FT,N,150000,6,36.63749236718909,train,35.47908357295242,ROSARIO JOEL,300,118,1870,D,250000,G3,FT,300
MR BOB,2022-11-26T00:00:00Z,NA,1015,SAEZ LUIS,FALCONE ROBERT N JR,122,1430,3,CD,D,FT,N,200000,2,37.85917680559151,train,36.63749236718909,ORTIZ IRAD JR,300,118,1760,D,150000,N,FT,300
MR BOB,2022-10-28T00:00:00Z,NA,986,SAEZ LUIS,FALCONE ROBERT N JR,119,1430,7,KEE,D,FT,M,69000,1,37.37541528239202,train,37.85917680559151,SAEZ LUIS,300,122,1430,D,200000,N,FT,300
MR BOB,2022-08-25T00:00:00Z,NA,922,FRANCO MANUEL,ZITO NICHOLAS P,119,1320,2,SAR,D,FT,M,60000,3,36.78975337239406,train,37.37541528239202,SAEZ LUIS,300,119,1430,D,69000,M,FT,300
MR. BUFF,2018-04-14T00:00:00Z,NA,1519,ALVARADO JUNIOR,KIMMEL JOHN C,121,1760,1,AQU,D,FT,A,75000,4,36.98756806739957,train,0,Other,300,0,3000,Other,0,Other,Other,300
MR. BUFF,2018-03-17T00:00:00Z,NA,1491,ALVARADO JUNIOR,KIMMEL JOHN C,123,1760,6,AQU,D,FT,A,67000,2,36.926864293773725,train,36.98756806739957,ALVARADO JUNIOR,300,121,1760,D,75000,A,FT,300
MR. BUFF,2018-02-17T00:00:00Z,NA,1463,LEZCANO ABEL,KIMMEL JOHN C,121,1760,1,AQU,D,MY,A,67000,2,36.09022556390977,train,36.926864293773725,ALVARADO JUNIOR,300,123,1760,D,67000,A,FT,300
MR. BUFF,2018-01-20T00:00:00Z,NA,1435,LEZCANO ABEL,KIMMEL JOHN C,121,1760,1,AQU,D,FT,A,67000,2,36.813580120666735,train,36.09022556390977,LEZCANO ABEL,300,121,1760,D,67000,A,MY,300
MR. BUFF,2017-12-01T00:00:00Z,NA,1385,LUZZI M J,KIMMEL JOHN C,122,1540,6,AQU,D,FT,A,67000,5,36.0453141091658,train,36.813580120666735,LEZCANO ABEL,300,121,1760,D,67000,A,FT,300
MR. BUFF,2017-10-15T00:00:00Z,NA,1338,LUZZI M J,KIMMEL JOHN C,117,1540,3,BEL,D,FT,AO,65000,1,37.796976241900644,train,36.0453141091658,LUZZI M J,300,122,1540,D,67000,A,FT,300
MR. BUFF,2017-09-22T00:00:00Z,NA,1315,LUZZI M J,KIMMEL JOHN C,117,1430,2,BEL,D,FT,AO,65000,2,37.712738525012895,train,37.796976241900644,LUZZI M J,300,117,1540,D,65000,AO,FT,300
MR. BUFF,2017-04-02T00:00:00Z,NA,1142,LUZZI M J,KIMMEL JOHN C,119,1760,5,AQU,D,GD,CO,58000,1,36.8625844767561,train,37.712738525012895,LUZZI M J,300,117,1430,D,65000,AO,FT,300
MR. BUFF,2017-02-24T00:00:00Z,NA,1105,LUZZI M J,KIMMEL JOHN C,120,1870,9,AQU,d,FT,AO,57000,1,36.105342646781196,train,36.8625844767561,LUZZI M J,300,119,1760,D,58000,CO,GD,300
MR. BUFF,2017-01-13T00:00:00Z,NA,1063,CAMACHO SAMUEL JR,KIMMEL JOHN C,120,1320,4,AQU,d,FT,AO,57000,3,37.349564255083685,train,36.105342646781196,LUZZI M J,300,120,1870,d,57000,AO,FT,300
MR. KRINGLE,2020-04-29T00:00:00Z,NA,1169,CAMACHO SAMY,TERRANOVA JOHN P II,118,1760,9,TAM,T,FM,AO,20000,2,37.61755485893417,train,0,Other,300,0,3000,Other,0,Other,Other,300
MR. KRINGLE,2020-03-07T00:00:00Z,NA,1116,MORALES PABLO,TERRANOVA JOHN P II,117,1760,8,TAM,T,FM,N,75000,2,37.92667509481669,train,37.61755485893417,CAMACHO SAMY,300,118,1760,T,20000,AO,FM,300
MR. KRINGLE,2020-02-01T00:00:00Z,NA,1081,CASTELLANO J J,TERRANOVA JOHN P II,118,1760,1,GP,T,TF,N,100000,6,36.26838605682047,train,37.92667509481669,MORALES PABLO,300,117,1760,T,75000,N,FM,300
MR. KRINGLE,2019-12-06T00:00:00Z,NA,1024,CARMOUCHE K,TERRANOVA JOHN P II,119,1870,6,AQU,T,YL,N,100000,3,36.314440330390205,train,36.26838605682047,CASTELLANO J J,300,118,1760,T,100000,N,TF,300
MR. KRINGLE,2019-11-14T00:00:00Z,NA,1002,LEZCANO JOSE,TERRANOVA JOHN P II,119,1870,9,AQU,T,FM,S,62000,1,36.83906385437735,train,36.314440330390205,CARMOUCHE K,300,119,1870,T,100000,N,YL,300
MR. KRINGLE,2019-10-03T00:00:00Z,NA,960,MARAGH RAJIV,TERRANOVA JOHN P II,119,1430,6,BEL,D,SY,M,46000,8,35.84119593187109,train,36.83906385437735,LEZCANO JOSE,300,119,1870,T,62000,S,FM,300
MRS. DANVERS,2019-08-18T00:00:00Z,NA,855,ROSARIO JOEL,MCGAUGHEY CLAUDE III,119,1430,6,SAR,D,FT,S,90000,1,38.562953197099546,train,0,Other,300,0,3000,Other,0,Other,Other,300
MRS. DANVERS,2019-07-19T00:00:00Z,NA,825,ROSARIO JOEL,MCGAUGHEY CLAUDE III,119,1320,6,SAR,D,FT,S,90000,3,38.516405135520685,train,38.562953197099546,ROSARIO JOEL,300,119,1430,D,90000,S,FT,300
MUFRIH,2023-06-25T00:00:00Z,NA,1197,ZAYAS EDGARD J,JOSEPH SAFFIE A JR,118,1830,6,GP,D,FT,M,32000,5,36.52241016861956,train,0,Other,300,0,3000,Other,0,Other,Other,300
MUFRIH,2023-05-06T00:00:00Z,NA,1147,REYES LEONEL,JOSEPH SAFFIE A JR,118,1760,6,GP,T,FM,MO,40000,4,37.47657713928795,train,36.52241016861956,ZAYAS EDGARD J,300,118,1830,D,32000,M,FT,300
MUFRIH,2023-03-24T00:00:00Z,NA,1104,ORTIZ IRAD JR,PLETCHER TODD A,118,1870,7,GP,T,FM,M,32000,2,37.031658437409234,train,37.47657713928795,REYES LEONEL,300,118,1760,T,40000,MO,FM,300
MUFRIH,2023-02-18T00:00:00Z,NA,1070,FERRER J C,PLETCHER TODD A,118,1980,9,GP,T,FM,S,84000,8,37.25850965961361,train,37.031658437409234,ORTIZ IRAD JR,300,118,1870,T,32000,M,FM,300
MUFRIH,2023-01-21T00:00:00Z,NA,1042,LOPEZ PASCACIO,PLETCHER TODD A,118,1870,7,GP,T,FM,S,84000,5,37.72933517459065,train,37.25850965961361,FERRER J C,300,118,1980,T,84000,S,FM,300
MUNNY FOR NUTHIN,2023-08-30T00:00:00Z,10,1598,DAVIS DYLAN,MICELI MICHAEL,124,1760,6,SAR,T,YL,M,50000,NA,999,test,0,Other,300,0,3000,Other,0,Other,Other,300
MUNNY FOR NUTHIN,2023-08-06T00:00:00Z,NA,1574,DAVIS DYLAN,MICELI MICHAEL,124,1760,4,SAR,D,FT,M,50000,5,35.10482691370064,train,999,DAVIS DYLAN,300,124,1760,T,50000,M,YL,300
MUNNY FOR NUTHIN,2023-07-01T00:00:00Z,NA,1538,TORRES JAIME A,MICELI MICHAEL,119,1870,9,BEL,t,FM,M,45000,10,37.09270752521334,train,35.10482691370064,DAVIS DYLAN,300,124,1760,D,50000,M,FT,300
MUNNY FOR NUTHIN,2023-05-06T00:00:00Z,NA,1482,MCCARTHY TREVOR,MICELI MICHAEL,125,1760,9,BEL,T,FM,S,75000,12,34.941279239056584,train,37.09270752521334,TORRES JAIME A,300,119,1870,t,45000,M,FM,300
MUNNY FOR NUTHIN,2023-04-14T00:00:00Z,NA,1460,CANCEL ERIC,MICELI MICHAEL,126,1870,1,AQU,T,FM,S,70000,11,35.85489313835771,train,34.941279239056584,MCCARTHY TREVOR,300,125,1760,T,75000,S,FM,300
MUTAKAAMIL,2020-02-16T00:00:00Z,NA,1462,FRANCO MANUEL,BROWN CHAD C,122,1760,4,AQU,D,FT,S,68000,4,35.41564190850959,train,0,Other,300,0,3000,Other,0,Other,Other,300
MUTAKAAMIL,2019-12-05T00:00:00Z,NA,1389,CASTELLANO J J,BROWN CHAD C,121,1760,5,AQU,D,GD,S,70000,2,37.00657894736842,train,35.41564190850959,FRANCO MANUEL,300,122,1760,D,68000,S,FT,300
MUTAKAAMIL,2019-10-11T00:00:00Z,NA,1334,ORTIZ JOSE L,BROWN CHAD C,118,1430,2,KEE,D,FT,S,71000,7,37.46637632893557,train,37.00657894736842,CASTELLANO J J,300,121,1760,D,70000,S,GD,300
MUTAKAAMIL,2018-11-24T00:00:00Z,NA,1013,ORTIZ IRAD JR,BROWN CHAD C,119,1320,4,AQU,D,FT,S,70000,2,37.82572149061362,train,37.46637632893557,ORTIZ JOSE L,300,118,1430,D,71000,S,FT,300
MUTAKAAMIL,2018-10-12T00:00:00Z,NA,970,CASTELLANO J J,BROWN CHAD C,119,1320,3,BEL,D,FT,S,75000,5,37.56260434056761,train,37.82572149061362,ORTIZ IRAD JR,300,119,1320,D,70000,S,FT,300
MY BOY JACK,2018-04-14T00:00:00Z,NA,1185,DESORMEAUX K J,DESORMEAUX J KEITH,120,1870,10,KEE,D,FT,G3,200000,1,36.70120898100173,train,0,Other,300,0,3000,Other,0,Other,Other,300
MY BOY JACK,2018-03-24T00:00:00Z,NA,1164,DESORMEAUX K J,DESORMEAUX J KEITH,122,1980,9,FG,D,FT,G2,1000000,3,36.688105806685385,train,36.70120898100173,DESORMEAUX K J,300,120,1870,D,200000,G3,FT,300
MY BOY JACK,2018-02-19T00:00:00Z,NA,1131,DESORMEAUX K J,DESORMEAUX J KEITH,119,1870,1,OP,D,MY,G3,500000,1,36.08490566037736,train,36.688105806685385,DESORMEAUX K J,300,122,1980,D,1000000,G2,FT,300
MY BOY JACK,2018-01-06T00:00:00Z,NA,1087,DESORMEAUX K J,DESORMEAUX J KEITH,120,1760,1,SA,D,FT,G3,100000,3,36.85126420309141,train,36.08490566037736,DESORMEAUX K J,300,119,1870,D,500000,G3,MY,300
MY BOY JACK,2017-11-03T00:00:00Z,NA,1023,DESORMEAUX K J,DESORMEAUX J KEITH,122,1760,13,DMR,T,FM,G1,1000000,7,37.34052484182139,train,36.85126420309141,DESORMEAUX K J,300,120,1760,D,100000,G3,FT,300
MY BOY JACK,2017-10-09T00:00:00Z,NA,998,DESORMEAUX K J,DESORMEAUX J KEITH,118,1760,6,SA,T,FM,N,100000,1,38.36317135549872,train,37.34052484182139,DESORMEAUX K J,300,122,1760,T,1000000,G1,FM,300
MY BOY JACK,2017-09-03T00:00:00Z,NA,962,NAKATANI C S,DESORMEAUX J KEITH,120,1760,8,DMR,T,FM,N,100000,2,37.51172241325414,train,38.36317135549872,DESORMEAUX K J,300,118,1760,T,100000,N,FM,300
MY BOY JACK,2017-07-30T00:00:00Z,NA,927,NAKATANI C S,DESORMEAUX J KEITH,122,1760,10,DMR,T,FM,S,60000,2,37.48438150770512,train,37.51172241325414,NAKATANI C S,300,120,1760,T,100000,N,FM,300
MY BOY JACK,2017-07-01T00:00:00Z,NA,898,NAKATANI C S,DESORMEAUX J KEITH,122,1760,3,SA,T,FM,S,54000,2,36.983768235052395,train,37.48438150770512,NAKATANI C S,300,122,1760,T,60000,S,FM,300
MY BOY JACK,2017-06-10T00:00:00Z,NA,877,DESORMEAUX K J,DESORMEAUX J KEITH,122,1100,2,SA,D,FT,S,54000,6,37.87878787878788,train,36.983768235052395,NAKATANI C S,300,122,1760,T,54000,S,FM,300
MY FAVORITE TOPIC,2023-05-26T00:00:00Z,NA,1167,DAVIS DYLAN,HENNIG MARK,118,1870,4,BEL,t,FM,M,47000,5,36.73292999135696,train,0,Other,300,0,3000,Other,0,Other,Other,300
MY FAVORITE TOPIC,2023-03-25T00:00:00Z,NA,1105,PANICI LUCA,HENNIG MARK,118,1870,2,GP,D,FT,S,84000,8,35.95262712660965,train,36.73292999135696,DAVIS DYLAN,300,118,1870,t,47000,M,FM,300
MY FAVORITE TOPIC,2023-02-24T00:00:00Z,NA,1076,RUIZ JORGE,Other,118,1870,5,GP,T,FM,MO,50000,2,37.390029325513204,train,35.95262712660965,PANICI LUCA,300,118,1870,D,84000,S,FT,300
MY FAVORITE TOPIC,2023-02-10T00:00:00Z,NA,1062,RUIZ JORGE,Other,118,1760,6,GP,T,FM,MO,50000,3,36.926864293773725,train,37.390029325513204,RUIZ JORGE,300,118,1870,T,50000,MO,FM,300
MY FAVORITE TOPIC,2023-01-06T00:00:00Z,NA,1027,RUIZ JORGE,Other,118,1650,4,GP,T,FM,M,35000,2,37.483340737450014,train,36.926864293773725,RUIZ JORGE,300,118,1760,T,50000,MO,FM,300
MY HARBORS DREAM,2023-08-17T00:00:00Z,NA,1555,Other,JACOBSON DAVID,118,1320,3,DEL,D,FT,CO,25000,1,37.7992440151197,train,0,Other,300,0,3000,Other,0,Other,Other,300
MY HARBORS DREAM,2023-07-29T00:00:00Z,NA,1536,FRANCO MANUEL,JACOBSON DAVID,124,1320,5,SAR,D,FT,AO,156000,5,38.20033955857385,train,37.7992440151197,Other,300,118,1320,D,25000,CO,FT,300
MY HARBORS DREAM,2023-06-25T00:00:00Z,NA,1502,CASTILLO ISAAC,JACOBSON DAVID,120,1320,7,MTH,D,FT,AO,60000,1,38.43963553530752,train,38.20033955857385,FRANCO MANUEL,300,124,1320,D,156000,AO,FT,300
MY HARBORS DREAM,2023-04-21T00:00:00Z,NA,1437,VAZQUEZ R A,BRINKERHOFF VAL,122,1320,3,SA,D,FT,C,22000,2,38.74856486796784,train,38.43963553530752,CASTILLO ISAAC,300,120,1320,D,60000,AO,FT,300
MY HARBORS DREAM,2023-04-08T00:00:00Z,NA,1424,CONTRERAS LUIS,BRINKERHOFF VAL,124,1430,8,SA,D,FT,R,40000,6,38.62916006339144,train,38.74856486796784,VAZQUEZ R A,300,122,1320,D,22000,C,FT,300
MY HARBORS DREAM,2023-03-12T00:00:00Z,NA,1397,CONTRERAS LUIS,BRINKERHOFF VAL,124,1100,11,SA,T,TF,R,40000,7,39.30131004366812,train,38.62916006339144,CONTRERAS LUIS,300,124,1430,D,40000,R,FT,300
MY HARBORS DREAM,2023-02-11T00:00:00Z,NA,1368,PEREIRA TIAGO,BRINKERHOFF VAL,124,1320,8,SA,D,FT,AO,72000,4,38.61556064073227,train,39.30131004366812,CONTRERAS LUIS,300,124,1100,T,40000,R,TF,300
MY HARBORS DREAM,2023-01-15T00:00:00Z,NA,1341,CONTRERAS LUIS,BRINKERHOFF VAL,124,1320,3,SA,D,GD,C,26000,1,38.643194504079005,train,38.61556064073227,PEREIRA TIAGO,300,124,1320,D,72000,AO,FT,300
MY HARBORS DREAM,2022-11-26T00:00:00Z,NA,1291,HERNANDEZ JUAN J,Other,118,1100,9,DMR,T,FM,C,39000,5,39.53610964681076,train,38.643194504079005,CONTRERAS LUIS,300,124,1320,D,26000,C,GD,300
MY HARBORS DREAM,2022-08-25T00:00:00Z,NA,1198,HERNANDEZ JUAN J,O'NEILL DOUG,121,1100,2,DMR,T,FM,R,45000,4,39.404553415061294,train,39.53610964681076,HERNANDEZ JUAN J,300,118,1100,T,39000,C,FM,300
